record,type,0_pre-RR,0_post-RR,0_pPeak,0_tPeak,0_rPeak,0_sPeak,0_qPeak,0_qrs_interval,0_pq_interval,0_qt_interval,0_st_interval,0_qrs_morph0,0_qrs_morph1,0_qrs_morph2,0_qrs_morph3,0_qrs_morph4,1_pre-RR,1_post-RR,1_pPeak,1_tPeak,1_rPeak,1_sPeak,1_qPeak,1_qrs_interval,1_pq_interval,1_qt_interval,1_st_interval,1_qrs_morph0,1_qrs_morph1,1_qrs_morph2,1_qrs_morph3,1_qrs_morph4
I01,VEB,101,262,0.101229659,0.251768831,-0.470403493,-0.880859591,-0.470403493,3,5,16,8,-0.470403493,-0.470403493,-0.669943228,-0.669943228,-0.816126452,101,262,-0.093701499,-0.380453788,0.605170558,-0.56790142,-0.119964062,56,6,70,8,-0.119964062,-0.04258319,0.00680902,0.523944057,0.086922948
I01,VEB,118,232,0.357540933,0.23606045,-0.023296592,-0.610114134,-0.023296592,4,4,15,7,-0.023296592,-0.023296592,-0.232765587,-0.431112287,-0.569099909,118,232,-0.031571195,0.183199283,0.593732685,0.113852288,-0.031982187,22,1,27,4,-0.031982187,0.009677437,0.235353876,0.58487195,0.388324563
I01,VEB,102,254,0.152292903,0.379316564,-0.462348612,-0.905678143,-0.462348612,3,5,17,9,-0.462348612,-0.462348612,-0.671714829,-0.671714829,-0.83030947,102,254,-0.049751848,0.095045556,0.6044064,0.080891187,-0.056151538,24,4,30,2,-0.056151538,-0.002436997,0.251620654,0.58317095,0.323897942
I01,VEB,100,243,0.157365147,0.35218976,-0.450811546,-0.873119361,-0.450811546,3,5,16,8,-0.450811546,-0.450811546,-0.655358524,-0.655358524,-0.807837558,100,243,0.025715699,0.101751377,0.620236475,0.098541768,0.023318296,26,4,32,2,0.023318296,0.050641791,0.257584305,0.58880993,0.427502754
I01,VEB,110,232,-0.091254293,0.244556831,0.321032889,-0.66125493,-0.091305074,19,1,27,7,-0.091305074,-0.077825047,0.08263674,0.321032889,-0.096667755,110,232,0.033733349,0.185459906,0.602267136,0.154393773,0.025196637,26,5,34,3,0.025196637,0.028654904,0.134889261,0.450824887,0.54350399
I01,VEB,102,251,0.13665848,0.325594593,-0.598442899,-0.890521354,-0.598442899,3,6,16,7,-0.598442899,-0.598442899,-0.77674684,-0.77674684,-0.881838415,102,251,0.021187469,0.051378879,0.611228729,0.041689267,0.020182962,27,3,32,2,0.020182962,0.025125234,0.132862088,0.581183984,0.384028291
I01,VEB,107,268,0.154274705,0.296474006,-0.076923248,-0.66652229,-0.076923248,4,3,14,7,-0.076923248,-0.076923248,-0.255734205,-0.443332292,-0.593580657,107,268,0.074300615,0.175982592,0.721940607,0.120124603,0.04666065,24,5,33,4,0.04666065,0.084843937,0.299559028,0.69115956,0.492168769
I01,VEB,114,211,0.259237886,0.229535736,-0.363490404,-0.840992163,-0.363490404,3,4,14,7,-0.363490404,-0.363490404,-0.597989147,-0.597989147,-0.770798103,114,211,0.051491601,0.145953666,0.622358255,0.142560715,0.031468465,21,4,27,2,0.031468465,0.112919934,0.366418805,0.615207437,0.412204914
I01,VEB,120,204,0.411070653,0.364304808,-0.039447247,-0.685069599,-0.039447247,4,4,15,7,-0.039447247,-0.039447247,-0.281735709,-0.501362328,-0.646944258,120,204,0.046505186,0.07290097,0.587925874,0.071874093,0.011399504,24,9,34,1,0.011399504,0.032904316,0.241233427,0.566812617,0.298193809
I01,VEB,107,239,0.304861525,0.285580211,-0.002046457,-0.715299001,-0.002046457,4,3,15,8,-0.002046457,-0.002046457,-0.222977259,-0.447567564,-0.625514333,107,239,0.035282185,0.135588913,0.539990262,0.135108435,0.017241884,21,11,33,1,0.017241884,0.067570773,0.287924879,0.539990262,0.336918578
I01,VEB,104,241,0.587268901,0.371348905,-0.365664497,-0.82606362,-0.365664497,3,18,29,8,-0.365664497,-0.365664497,-0.586199827,-0.586199827,-0.74991378,104,241,0.14160974,0.102964461,0.651473611,0.092636858,-0.205570018,28,28,58,2,-0.205570018,-0.163123966,0.074173211,0.545334224,0.41764068
I01,VEB,114,241,0.257629158,0.325224592,-0.091219176,-0.615837997,-0.091219176,4,4,15,7,-0.091219176,-0.091219176,-0.291437938,-0.475717507,-0.59557396,114,241,0.026280508,0.193275754,0.631129859,0.139205511,-0.003872064,26,6,35,3,-0.003872064,0.028056244,0.224058434,0.57295183,0.481302678
I01,VEB,116,257,0.12884218,0.249498616,-0.369705581,-0.685658682,-0.369705581,3,5,15,7,-0.369705581,-0.369705581,-0.538279458,-0.538279458,-0.65488302,116,257,0.067399435,0.18860637,0.639587271,0.114364972,-0.210937914,33,19,56,4,-0.210937914,-0.018389269,0.062984944,0.356616576,0.593276669
I01,VEB,103,230,0.125505066,0.1987561,-0.364519763,-0.84740763,-0.364519763,3,4,15,8,-0.364519763,-0.364519763,-0.581754505,-0.581754505,-0.754326896,103,230,0.059872254,0.189932863,0.620249518,0.186031765,0.053127138,23,3,28,2,0.053127138,0.089110282,0.340951219,0.592688608,0.420673098
I01,VEB,109,209,0.268556253,0.303881013,-0.155820665,-0.650452395,-0.155820665,3,4,14,7,-0.155820665,-0.155820665,-0.364618049,-0.364618049,-0.546004778,109,209,-0.000247129,0.173503864,0.611708604,0.070039774,-0.157978284,44,25,74,5,-0.157978284,-0.022590405,0.033047486,0.100789471,0.583146847
I01,VEB,117,238,0.271443494,0.317183754,-0.295224299,-0.868444209,-0.295224299,3,4,15,8,-0.295224299,-0.295224299,-0.550363963,-0.550363963,-0.759189717,117,238,0.099171308,0.166551949,0.611636788,0.10695183,0.096355587,21,2,26,3,0.096355587,0.185350135,0.419480742,0.611636788,0.35986703
I01,VEB,101,250,0.118305168,0.344088525,-0.33430887,-0.752986991,-0.33430887,3,4,15,8,-0.33430887,-0.33430887,-0.523647254,-0.523647254,-0.674428895,101,250,0.11647328,0.015894539,0.624083157,0.008135977,-0.062016562,25,6,33,2,-0.062016562,0.068260242,0.345357471,0.624023403,0.25143673
I01,VEB,115,230,-0.113012198,0.363514885,0.291407456,-0.647960523,-0.117231949,30,3,40,7,-0.117231949,-0.063599071,0.031339685,0.132547044,0.223879876,115,230,0.040833724,0.182694299,0.627635178,0.152420968,0.040027577,22,2,27,3,0.040027577,0.090305856,0.318686505,0.624413339,0.415823653
I01,VEB,108,250,0.239143168,0.319711424,-0.137973543,-0.617813289,-0.137973543,4,4,14,6,-0.137973543,-0.137973543,-0.33450773,-0.50623651,-0.609620184,108,250,0.021022054,0.12245083,0.569732173,0.097739755,0.001146393,21,4,28,3,0.001146393,0.089787779,0.381873305,0.569732173,0.322960026
I01,VEB,121,229,0.25489252,0.260995345,-0.130274284,-0.755287252,-0.130274284,4,4,15,7,-0.130274284,-0.130274284,-0.347186264,-0.554726016,-0.703371422,121,229,0.018826633,0.184192895,0.676614719,0.14478586,0.003056069,21,9,33,3,0.003056069,0.078877432,0.336246201,0.646879936,0.497919099
I01,VEB,104,255,0.11404976,0.316995755,-0.264567242,-0.894360996,-0.264567242,4,4,16,8,-0.264567242,-0.264567242,-0.486710857,-0.693831433,-0.839242762,104,255,0.081596345,0.184567572,0.735183561,0.088658817,0.029080326,20,5,29,4,0.029080326,0.141731546,0.456678173,0.735183561,0.415709097
I01,VEB,101,227,0.217583193,0.268832911,-0.167984826,-0.653521703,-0.167984826,4,4,15,7,-0.167984826,-0.167984826,-0.359124983,-0.528360159,-0.635872666,101,227,0.042678557,-0.367617757,0.551831678,-0.492471329,0.037391487,38,4,49,7,0.037391487,0.054515064,0.422528633,0.346150185,0.109608009
I01,VEB,101,259,0.121625999,0.342655508,-0.594432462,-0.980208994,-0.594432462,3,5,16,8,-0.594432462,-0.594432462,-0.798200028,-0.798200028,-0.936312623,101,259,0.0325922,0.042469259,0.662623857,0.01492281,-0.01565293,22,7,32,3,-0.01565293,0.078015841,0.358388759,0.662623857,0.387745482
I01,VEB,118,215,0.274778135,0.271494348,-0.601866893,-0.665820935,-0.601866893,1,6,14,7,-0.601866893,-0.601866893,-0.601866893,-0.601866893,-0.601866893,118,215,0.060597933,0.165547193,0.649831509,0.160482938,0.038754127,22,5,28,1,0.038754127,0.101740682,0.366595255,0.649831509,0.365737401
I01,VEB,102,226,0.148243315,0.383364419,0.172612886,-0.737329305,-0.087067127,13,11,32,8,-0.087067127,-0.019896548,0.14629318,0.152042799,-0.294447406,102,226,-0.040213886,0.180200261,0.638874188,0.125924734,-0.043149283,29,3,35,3,-0.043149283,0.00755408,0.096811126,0.481670247,0.516034125
I01,VEB,110,252,0.278407179,0.37647984,-0.148170426,-0.683144672,-0.148170426,4,4,15,7,-0.148170426,-0.148170426,-0.369346045,-0.561770042,-0.676843418,110,252,0.049681075,0.128751754,0.526933142,0.089196504,0.035699924,21,3,27,3,0.035699924,0.118754524,0.360523266,0.526933142,0.301412903
I01,VEB,110,214,0.222722371,0.244845427,-0.229397569,-0.620003983,-0.229397569,3,5,16,8,-0.229397569,-0.229397569,-0.403615819,-0.403615819,-0.546450464,110,214,0.029016788,0.20063841,0.55716635,0.115840943,-0.010742801,22,6,32,4,-0.010742801,0.030609613,0.223413351,0.548843522,0.383732856
I01,VEB,104,256,0.155624574,0.335186223,-0.365069381,-0.76770614,-0.365069381,3,5,16,8,-0.365069381,-0.365069381,-0.556202842,-0.556202842,-0.701833478,104,256,0.050214409,0.0911615,0.632462414,0.073481187,0.046593081,25,4,32,3,0.046593081,0.058152859,0.269658783,0.615885631,0.34787358
I01,VEB,106,240,0.231578301,0.241766235,-0.272605849,-0.785146321,-0.272605849,3,4,14,7,-0.272605849,-0.272605849,-0.4971656,-0.4971656,-0.683224087,106,240,0.051264462,0.156860205,0.53830305,0.143981374,0.034790477,20,10,33,3,0.034790477,0.121679873,0.377719013,0.53830305,0.307674694
I01,VEB,98,222,-0.038686458,0.346516415,-0.257670284,-0.820441841,-0.257670284,4,3,15,8,-0.257670284,-0.257670284,-0.42881484,-0.608602828,-0.752283941,98,222,0.069921747,-0.295655195,0.590788769,-0.589590333,0.028408366,38,4,56,14,0.028408366,0.135048318,0.570520984,0.219877034,0.060308227
I01,VEB,109,253,0.171035284,0.253323216,-0.396151336,-0.842795287,-0.396151336,3,5,16,8,-0.396151336,-0.396151336,-0.609575239,-0.609575239,-0.771537673,109,253,0.102457834,0.18561999,0.59054014,0.126492398,0.024683997,20,5,29,4,0.024683997,0.238031923,0.490868136,0.59054014,0.395130018
I01,VEB,114,244,-0.15473363,0.040005491,0.231517599,-0.782895135,-0.197573091,22,10,39,7,-0.197573091,-0.118803814,-0.016959344,0.197523326,0.069327454,114,244,0.14010128,0.281105092,0.676655551,0.223126243,0.015402235,26,5,34,3,0.015402235,0.075185573,0.187380748,0.537630431,0.592897321
I01,VEB,100,244,0.144913838,0.365756661,-0.160227715,-0.834115715,-0.160227715,4,3,15,8,-0.160227715,-0.160227715,-0.366904601,-0.576594318,-0.744273684,100,244,0.058954514,0.207697583,0.736763744,0.192142781,0.041515193,23,3,28,2,0.041515193,0.070071743,0.369637274,0.708545727,0.499257103
I01,VEB,117,218,0.242798385,0.209258731,-0.25338145,-0.795960099,-0.25338145,4,4,15,7,-0.25338145,-0.25338145,-0.484836174,-0.678943395,-0.790979313,117,218,0.04082529,0.165370475,0.597132382,0.162920738,-0.005544957,24,15,40,1,-0.005544957,0.015237544,0.222138425,0.566601972,0.382755723
I01,VEB,105,242,0.233103342,0.32733728,-0.230392957,-0.785494916,-0.230392957,4,4,15,7,-0.230392957,-0.230392957,-0.451196751,-0.641107215,-0.760393633,105,242,-0.036714737,0.166776319,0.645216286,0.161182307,-0.109095368,42,8,52,2,-0.109095368,-0.00857517,0.021770993,0.233876213,0.634490537
I01,VEB,100,237,0.231663097,0.382048042,-0.189306581,-0.666018862,-0.189306581,4,4,15,7,-0.189306581,-0.189306581,-0.391797025,-0.562838035,-0.662149392,100,237,0.015614262,0.113108291,0.562614363,0.112430133,0.012052305,26,3,31,2,0.012052305,0.029112244,0.194586919,0.505269297,0.398454442
I01,VEB,111,245,0.178438101,0.320433485,-0.137617155,-0.645951441,-0.137617155,4,4,15,7,-0.137617155,-0.137617155,-0.318161638,-0.491368098,-0.612640356,111,245,0.062528921,0.159562889,0.611033525,0.124136637,0.040852798,23,4,31,4,0.040852798,0.059650052,0.312895599,0.585590949,0.393918287
I01,VEB,101,240,0.198748581,0.27531546,-0.468921649,-0.872591889,-0.468921649,3,5,16,8,-0.468921649,-0.468921649,-0.67835387,-0.67835387,-0.822360117,101,240,-0.091808731,0.16407772,0.58042203,0.16370426,-0.100771064,42,5,48,1,-0.100771064,-0.039244702,0.016921411,0.106411389,0.58042203
I01,VEB,112,237,-0.096532922,0.336537809,0.322921498,-0.548873956,-0.11724893,26,4,37,7,-0.11724893,-0.090036362,-0.024511252,0.168246416,0.283207689,112,237,0.045670828,0.217985029,0.636760633,0.189682444,0.04247036,20,2,25,3,0.04247036,0.133873405,0.45821139,0.636760633,0.366420635
I01,VEB,102,237,0.626918589,0.347113767,-0.356946528,-0.791270923,-0.356946528,3,18,29,8,-0.356946528,-0.356946528,-0.576855859,-0.576855859,-0.732162002,102,237,-0.170338261,0.172679549,0.591974281,0.143373227,-0.182207655,27,5,35,3,-0.182207655,-0.15656716,-0.01751948,0.429466291,0.52968253
I01,VEB,102,231,0.176376471,0.256431069,-0.101097641,-0.707524945,-0.101097641,4,3,14,7,-0.101097641,-0.101097641,-0.293285187,-0.487062462,-0.637562851,102,231,0.062879015,0.202171878,0.556317369,0.16270693,0.04689834,21,9,34,4,0.04689834,0.083727896,0.279512269,0.526784946,0.450968769
I01,VEB,103,237,0.160548397,0.105535755,-0.462017773,-1.017682589,-0.462017773,3,4,15,8,-0.462017773,-0.462017773,-0.711646171,-0.711646171,-0.911027723,103,237,0.052518521,0.213435032,0.630338019,0.188020096,0.051653505,22,2,26,2,0.051653505,0.097744217,0.316271678,0.630338019,0.408538196
I01,VEB,100,233,0.18060369,0.328842834,-0.194270112,-0.767114266,-0.194270112,4,4,15,7,-0.194270112,-0.194270112,-0.404218225,-0.598580289,-0.729867288,100,233,0.052723358,0.17102414,0.666826924,0.107835204,0.01510039,22,6,31,3,0.01510039,0.128883669,0.407082249,0.661458309,0.445568189
I01,VEB,104,253,0.114171934,0.387872991,-0.228748026,-0.749925478,-0.228748026,4,4,15,7,-0.228748026,-0.228748026,-0.423298372,-0.600380441,-0.718049376,104,253,0.021457389,0.110410809,0.600743166,0.083878039,-0.031145437,22,5,30,3,-0.031145437,0.144178129,0.401357771,0.600743166,0.354243549
I01,VEB,99,241,0.040407076,0.267816056,-0.485508502,-0.891595285,-0.485508502,3,4,15,8,-0.485508502,-0.485508502,-0.685984272,-0.685984272,-0.832580141,99,241,0.041982267,0.220748138,0.709390126,0.212940534,0.038117306,23,3,28,2,0.038117306,0.078401142,0.391703868,0.685677238,0.463961885
I01,VEB,110,249,0.103406007,0.35127384,-0.358312185,-0.62789878,-0.358312185,3,6,16,7,-0.358312185,-0.358312185,-0.508534898,-0.508534898,-0.608756856,110,249,0.085795937,0.119038084,0.6068544,0.083705276,0.063124486,21,8,32,3,0.063124486,0.145193643,0.431729125,0.6068544,0.364578499
I01,VEB,110,246,0.261844475,0.254539319,-0.161541176,-0.686397161,-0.161541176,4,4,15,7,-0.161541176,-0.161541176,-0.371560557,-0.554320483,-0.66821537,110,246,-0.001037121,0.244115412,0.62675524,0.230993097,-0.023925186,28,5,36,3,-0.023925186,0.001388307,0.140063551,0.486216054,0.535621663
I01,VEB,104,247,0.170742419,0.343893835,-0.554558252,-0.802475243,-0.554558252,2,5,15,8,-0.554558252,-0.554558252,-0.554558252,-0.717690269,-0.717690269,104,247,0.049479113,0.124643254,0.610371558,0.108501567,0.04566141,22,3,28,3,0.04566141,0.117347058,0.363537745,0.610371558,0.344376528
I01,VEB,101,258,0.127110482,0.343536444,-0.446306512,-0.913500783,-0.446306512,3,5,17,9,-0.446306512,-0.446306512,-0.656464561,-0.656464561,-0.823834905,101,258,0.01826555,0.038077643,0.614054525,0.028808018,0.015838995,25,3,30,2,0.015838995,0.051870608,0.299861206,0.614054525,0.294175184
I01,VEB,101,255,0.154335516,0.481447946,-0.344168904,-0.786489348,-0.344168904,3,4,16,9,-0.344168904,-0.344168904,-0.545571851,-0.545571851,-0.703346024,101,255,0.038614838,0.161269919,0.709808217,0.121219451,0.006073291,21,5,29,3,0.006073291,0.109548211,0.422721007,0.686380758,0.519131543
I01,VEB,101,223,-0.070290797,0.149946585,-0.585522332,-0.994325747,-0.585522332,3,4,15,8,-0.585522332,-0.585522332,-0.784189614,-0.784189614,-0.93243942,101,223,0.182983689,0.21691127,0.653475405,0.215726949,0.172890685,23,5,29,1,0.172890685,0.216856283,0.448234009,0.652112411,0.37572612
I01,VEB,100,243,0.094515572,0.258701705,-0.419962433,-0.791307912,-0.419962433,3,5,16,8,-0.419962433,-0.419962433,-0.603218841,-0.603218841,-0.737011476,100,243,0.10234294,-0.387882738,0.61025809,-0.491449256,0.03857803,38,4,48,6,0.03857803,0.132311218,0.523820885,0.352402485,0.111517602
I01,VEB,102,241,0.110171033,0.462988986,-0.212786494,-0.717776503,-0.212786494,4,3,15,8,-0.212786494,-0.212786494,-0.411732299,-0.587526407,-0.69706563,102,241,0.054431632,-0.075998845,0.57501712,-0.093870826,-0.023794839,24,5,31,2,-0.023794839,0.213553843,0.512820661,0.47026762,0.056691425
I01,VEB,106,246,0.169182116,0.309958814,-0.391719494,-0.712541977,-0.391719494,3,5,15,7,-0.391719494,-0.391719494,-0.567884726,-0.567884726,-0.685709953,106,246,0.069252923,0.124499228,0.550245701,0.089192474,0.029595077,21,6,30,3,0.029595077,0.093276681,0.324732443,0.549869943,0.357920315
I01,VEB,106,241,0.042235518,0.259271363,-0.035834842,-0.786731853,-0.035834842,5,2,15,8,-0.035834842,-0.149857921,-0.317265348,-0.510925671,-0.684198707,106,241,-0.010064261,0.248499594,0.671138381,0.097300942,-0.043232052,20,5,30,5,-0.043232052,0.106091378,0.368784595,0.612619105,0.50269206
I01,VEB,103,257,0.086625093,0.328199755,-0.519701769,-0.874307821,-0.519701769,3,5,16,8,-0.519701769,-0.519701769,-0.708747736,-0.708747736,-0.83661991,103,257,-0.051957543,-0.362691875,0.694820224,-0.577475722,-0.062887943,55,6,70,9,-0.062887943,0.000999982,0.054146813,0.677967925,0.102482802
I01,VEB,103,240,0.215304974,0.34431764,-0.147402126,-0.791873744,-0.147402126,4,4,15,7,-0.147402126,-0.147402126,-0.360101978,-0.566713462,-0.722625296,103,240,-0.003359326,0.019782858,0.553305081,0.018530889,-0.015115295,22,5,28,1,-0.015115295,0.085758244,0.379058897,0.532998082,0.208594325
I01,VEB,103,213,0.168782847,0.334125807,-0.273123437,-0.706916045,-0.273123437,3,4,15,8,-0.273123437,-0.273123437,-0.465997166,-0.465997166,-0.622255615,103,213,0.112332066,0.131567401,0.549505633,0.105685966,0.084542466,20,5,28,3,0.084542466,0.18552672,0.411884852,0.549505633,0.291890547
I01,VEB,101,258,0.085108083,0.261202871,-0.588122693,-0.947535641,-0.588122693,3,5,16,8,-0.588122693,-0.588122693,-0.787499139,-0.787499139,-0.916515273,101,258,0.084001008,0.148782793,0.865118918,0.132556789,0.081609765,22,2,27,3,0.081609765,0.129566005,0.364109262,0.865118918,0.481287379
I01,VEB,102,242,0.255404468,0.390547027,-0.18594562,-0.834508788,-0.18594562,4,4,16,8,-0.18594562,-0.18594562,-0.427601521,-0.644120025,-0.789124028,102,242,0.025531448,0.138582503,0.584699607,0.138576015,0.006176033,22,4,27,1,0.006176033,0.102920834,0.375945222,0.580988737,0.310529893
I01,VEB,103,250,0.091478715,0.333837757,-0.438054307,-0.817232805,-0.438054307,3,4,15,8,-0.438054307,-0.438054307,-0.629131863,-0.629131863,-0.765646366,103,250,0.099136098,-0.334190828,0.688336576,-0.493358216,0.064738517,33,7,46,6,0.064738517,0.425387038,0.618586962,0.155758949,-0.044921403
I01,VEB,101,215,0.215735323,0.252489732,-0.250070998,-0.669840056,-0.250070998,3,4,14,7,-0.250070998,-0.250070998,-0.444015174,-0.444015174,-0.596244632,101,215,0.118602717,0.193332283,0.578670763,0.158721529,0.061869832,20,7,31,4,0.061869832,0.147797631,0.403410566,0.578670763,0.34838277
I01,VEB,101,234,0.189252826,0.362581412,-0.18624722,-0.747661196,-0.18624722,4,3,15,8,-0.18624722,-0.18624722,-0.394386611,-0.580621767,-0.706427447,101,234,0.07506315,0.152176083,0.653916235,0.128050826,0.028682694,21,8,32,3,0.028682694,0.130765208,0.446446016,0.653916235,0.425475897
I01,VEB,107,247,0.193083137,0.302209947,-0.139497953,-0.637186647,-0.139497953,4,4,15,7,-0.139497953,-0.139497953,-0.327101443,-0.497859517,-0.610716392,107,247,0.035080177,0.075913386,0.483459395,0.074513763,0.008588885,20,4,26,2,0.008588885,0.114450668,0.364044238,0.466021945,0.176347913
I01,VEB,106,273,0.036876992,0.212712888,-0.247636599,-0.825943937,-0.247636599,4,4,15,7,-0.247636599,-0.247636599,-0.430724704,-0.616388612,-0.761316983,106,273,0.083654411,0.207995609,0.685494844,0.173358024,0.059725722,26,8,37,3,0.059725722,0.098160077,0.233755685,0.600926812,0.609120274
I01,VEB,98,226,0.144859979,0.384033222,-0.214091246,-0.638428511,-0.214091246,3,4,15,8,-0.214091246,-0.214091246,-0.394174609,-0.394174609,-0.548952497,98,226,0.028587852,0.164882078,0.708528819,0.093500764,-0.004466479,22,6,31,3,-0.004466479,0.095296918,0.39796219,0.708528819,0.41145298
I01,VEB,101,232,0.094783504,-0.839192066,-0.192449071,-1.038922088,-0.192449071,5,3,12,4,-0.192449071,-0.401584691,-0.631943053,-0.838541645,-0.980744799,101,232,0.045746426,0.571828031,0.604272338,0.33156964,0.006655069,22,7,35,6,0.006655069,0.011934962,0.10902068,0.480175989,0.586286686
I01,VEB,109,242,0.254910042,0.321470653,-0.023106911,-0.586887228,-0.023106911,4,4,15,7,-0.023106911,-0.023106911,-0.199091759,-0.380499607,-0.522686055,109,242,0.077233254,0.167221659,0.547164116,0.152448367,0.032527334,24,7,34,3,0.032527334,0.035306123,0.162999561,0.472085428,0.470032107
I01,VEB,106,276,0.125222122,0.272736273,-0.297237433,-0.786858705,-0.297237433,4,4,15,7,-0.297237433,-0.297237433,-0.503238247,-0.678731115,-0.781487572,106,276,0.048999909,0.194304686,0.627989142,0.183072823,0.039993735,21,3,27,3,0.039993735,0.122627914,0.395618779,0.617886851,0.465861843
I01,VEB,104,254,0.143319515,0.347916005,-0.410197828,-0.78267664,-0.410197828,3,5,15,7,-0.410197828,-0.410197828,-0.598656909,-0.598656909,-0.733021327,104,254,0.034455057,0.155941424,0.694574666,0.143753221,0.030844544,22,3,27,2,0.030844544,0.111000579,0.407663271,0.694574666,0.414397816
I01,VEB,100,255,0.13500844,0.346616516,-0.326909892,-0.820271148,-0.326909892,4,4,16,8,-0.326909892,-0.326909892,-0.530190517,-0.700363436,-0.80320613,100,255,0.032903373,0.161371963,0.703259262,0.158738941,0.032074614,23,1,25,1,0.032074614,0.081700991,0.452266974,0.703259262,0.364386388
I01,VEB,103,257,0.146569021,0.322259525,-0.337020614,-0.843577639,-0.337020614,4,4,16,8,-0.337020614,-0.337020614,-0.547822113,-0.723330506,-0.827471798,103,257,0.044513347,0.156574776,0.69991118,0.14972422,0.031592317,23,6,31,2,0.031592317,0.102691781,0.419347698,0.693318645,0.387447352
I01,VEB,110,246,0.551314621,0.399405005,0.504533006,-0.454742144,0.090978993,28,22,57,7,0.090978993,0.127828255,0.218695289,0.338289648,0.449272225,110,246,0.061897266,0.122164061,0.573503518,0.10873608,0.054756925,35,5,42,2,0.054756925,0.070528899,0.107438628,0.367348067,0.476910656
I01,VEB,105,217,0.284562135,0.438581109,-0.335293018,-0.685538517,-0.335293018,3,5,15,7,-0.335293018,-0.335293018,-0.532908587,-0.532908587,-0.661895462,105,217,-0.103850727,0.143939602,0.512927911,0.07022719,-0.127716959,38,7,49,4,-0.127716959,-0.08913059,-0.054576117,0.070917192,0.512927911
I01,VEB,102,256,0.16862473,0.32078663,-0.262762331,-0.79936007,-0.262762331,4,4,15,7,-0.262762331,-0.262762331,-0.469187388,-0.652984485,-0.77240846,102,256,0.040410965,0.085139043,0.63730443,0.0615412,0.006806758,22,5,30,3,0.006806758,0.064733322,0.293296309,0.631887673,0.423449788
I01,VEB,104,220,0.248206211,0.304963928,-0.123743289,-0.684542584,-0.123743289,4,4,15,7,-0.123743289,-0.123743289,-0.333186154,-0.524035564,-0.651393754,104,220,0.055789842,0.223364329,0.631940292,0.181255186,0.024064099,25,5,33,3,0.024064099,0.059699398,0.1590635,0.506241142,0.525995472
I01,VEB,102,224,0.151413788,0.35525547,-0.515975984,-0.842529775,-0.515975984,3,5,15,7,-0.515975984,-0.515975984,-0.712219517,-0.712219517,-0.829908128,102,224,0.007685959,0.106277283,0.593086351,0.076848016,0.006024166,23,2,28,3,0.006024166,0.043719249,0.294391461,0.566487876,0.353003054
I01,VEB,107,210,0.229144681,0.250869395,-0.249785691,-0.732973115,-0.249785691,3,5,16,8,-0.249785691,-0.249785691,-0.457725271,-0.457725271,-0.633167074,107,210,0.041713125,0.18435117,0.599737012,0.168538981,0.036934338,23,3,28,2,0.036934338,0.082526966,0.365991246,0.583959943,0.379296971
I01,VEB,105,212,0.017952779,0.15837234,-0.538701548,-1.667371718,-0.538701548,4,4,17,9,-0.538701548,-0.538701548,-0.872884276,-1.222011802,-1.509805877,105,212,0.126796027,-0.42159922,0.860295276,-0.682778607,0.070472374,34,8,57,15,0.070472374,0.248012634,0.846773986,0.268242164,0.011465622
I01,VEB,103,258,0.199936188,0.383046666,-0.257941144,-0.775628533,-0.257941144,4,4,16,8,-0.257941144,-0.257941144,-0.466601937,-0.64437442,-0.753852664,103,258,-0.066630952,0.149335855,0.634887277,0.148710008,-0.093391948,42,13,56,1,-0.093391948,-0.04412517,0.026767193,0.173488409,0.634887277
I01,VEB,102,264,0.175078355,0.364123373,-0.272036233,-0.738135155,-0.272036233,4,4,15,7,-0.272036233,-0.272036233,-0.468146981,-0.631703548,-0.727635913,102,264,-0.072581613,-0.368764987,0.664915083,-0.553146215,-0.090311485,57,5,70,8,-0.090311485,-0.042488129,0.024989725,0.573977054,0.132855629
I01,VEB,103,223,0.203000148,-0.034856643,-0.215970934,-0.8085968,-0.215970934,4,4,14,6,-0.215970934,-0.215970934,-0.428606736,-0.625234287,-0.761934805,103,223,0.061201801,0.418082067,0.594911741,0.16242658,0.055451155,19,3,27,5,0.055451155,0.104842154,0.369910434,0.594911741,0.373021382
I01,VEB,104,221,0.257833501,0.268609277,-0.027654269,-0.645721743,-0.027654269,4,3,14,7,-0.027654269,-0.027654269,-0.223696642,-0.423096816,-0.577601307,104,221,0.034615706,0.196038012,0.609436828,0.141166416,0.028154533,26,3,32,3,0.028154533,0.060433191,0.130665941,0.480646327,0.510582624
I01,VEB,100,245,0.196319092,0.331944436,-0.382084721,-0.778215873,-0.382084721,3,5,15,7,-0.382084721,-0.382084721,-0.583452575,-0.583452575,-0.727360516,100,245,0.012648688,0.150538406,0.654874557,0.117744785,0.005718545,23,5,31,3,0.005718545,0.041373769,0.330330746,0.621464888,0.436160219
I01,VEB,111,233,0.306337892,0.276441848,-0.154106953,-0.637003558,-0.154106953,4,4,15,7,-0.154106953,-0.154106953,-0.358436998,-0.530904654,-0.631545639,111,233,0.052535851,0.110920889,0.486678353,0.077890521,0.0029377,21,6,30,3,0.0029377,0.082100594,0.317864344,0.486678353,0.281617822
